fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_hour,pickup_day_of_week,pickup_month,pickup_year,is_weekend,time_period,trip_distance_km,pickup_distance_from_center,dropoff_distance_from_center
21.1,2013-04-01 14:11:08+00:00,-73.983151,40.791101,-73.977002,40.782029,14,0,4,2013,False,regular,1.13384354521588,3.685974380431728,2.7660796689975844
22.8,2013-01-31 13:28:52+00:00,-73.984433,40.736383,-73.986579,40.750645,13,3,1,2013,False,regular,1.5961340254246073,2.405380744056432,0.8228732719879422
23.0,2012-03-31 15:02:01+00:00,-73.984978,40.723019,-73.998921,40.718179,15,5,3,2012,True,regular,1.2924251433521472,3.8899583360801837,4.569993300516202
18.4,2013-06-30 18:29:40+00:00,-74.028562,40.768307,-74.025114,40.772699,18,6,6,2013,True,evening_rush,0.568166245418037,3.8034927128182643,3.71506830474845
18.6,2012-02-04 21:57:27+00:00,-73.990534,40.798229,-73.987043,40.80294,21,5,2,2012,True,regular,0.6006286505540229,4.493298173015701,4.998788584323252
21.0,2012-10-11 18:44:17+00:00,-73.965737,40.762492,-73.971491,40.753513,18,3,10,2012,False,evening_rush,1.1098289839724864,1.7378542778506065,1.2811260642325757
17.3,2013-03-25 03:08:35+00:00,-73.980448,40.787813,-73.981416,40.784532,3,0,3,2013,False,late_night,0.37382236640121735,3.3422399709983863,2.9702017179164213
20.7,2011-01-29 15:27:20+00:00,-74.005704,40.800299,-74.014523,40.79527,15,5,1,2011,True,regular,0.9294059026704399,5.001632326790838,4.811137711094095
20.4,2012-07-29 14:55:01+00:00,-73.960707,40.722344,-73.969441,40.726069,14,6,7,2012,True,regular,0.844559097437379,4.481348259284874,3.799596444272416
18.1,2012-01-15 13:34:53+00:00,-73.985972,40.778152,-73.990782,40.776863,13,6,1,2012,True,regular,0.42962777542830227,2.241152686997732,2.144119734396404
23.3,2012-02-16 22:35:30+00:00,-74.004432,40.704296,-74.017716,40.696812,22,3,2,2012,False,late_night,1.3951961493745113,6.181013301427593,7.325387044470264
18.6,2012-12-27 08:16:45+00:00,-73.93588,40.762747,-73.941715,40.763938,8,3,12,2012,False,morning_rush,0.5089582845174289,4.212408627012877,3.746369092593277
19.6,2013-12-08 00:41:22+00:00,-74.001063,40.74786,-73.993926,40.751257,0,6,12,2013,True,late_night,0.7100198651857176,1.7291117417700381,1.032426552543502
27.4,2012-04-17 18:23:56+00:00,-73.96241,40.787289,-73.947849,40.805789,18,1,4,2012,False,evening_rush,2.39459374939269,3.7930564789749868,6.187649369265598
26.0,2013-10-23 11:34:14+00:00,-73.995386,40.785168,-73.974632,40.785849,11,2,10,2013,False,regular,1.748968772968234,3.133553590953675,3.22907452441784
17.6,2013-02-13 18:06:04+00:00,-73.977283,40.767094,-73.981285,40.767194,18,2,2,2013,False,evening_rush,0.3372144540282801,1.225344554630142,1.0822065459360235
22.0,2011-02-27 07:20:47+00:00,-73.998044,40.758953,-73.986043,40.763237,7,6,2,2011,True,morning_rush,1.1173907512948507,1.0618399482213552,0.5841209328257913
20.7,2011-02-17 18:56:46+00:00,-74.004786,40.765251,-74.001424,40.755757,18,3,2,2011,False,evening_rush,1.0930006354151784,1.8134187862123157,1.3642494786566042
24.3,2013-04-18 04:22:10+00:00,-73.969556,40.751853,-73.971929,40.734598,4,3,4,2013,False,late_night,1.9290554507418236,1.5069146843105525,2.842248832096756
18.2,2011-11-26 20:54:58+00:00,-73.971894,40.748164,-73.967872,40.745043,20,5,11,2011,True,regular,0.4850106739721167,1.5842063481100437,2.0689862144369227
23.3,2013-07-04 00:39:34+00:00,-73.957107,40.793277,-73.946086,40.803998,0,3,7,2013,False,late_night,1.510556451056086,4.593804525489061,6.097016136854989
22.3,2013-04-09 03:26:18+00:00,-73.980688,40.796887,-73.985671,40.809222,3,1,4,2013,False,late_night,1.4342839656534259,4.342979409197456,5.695644729192382
25.4,2012-03-02 04:28:55+00:00,-73.935593,40.74575,-73.940806,40.726956,4,4,3,2012,False,late_night,2.135454806114379,4.419087343181432,5.108187234639721
19.5,2013-10-30 23:58:54+00:00,-73.974633,40.757129,-73.978731,40.76379,23,2,10,2013,False,late_night,0.8171413766416209,0.9204132548695542,0.8599576493760774
27.0,2013-02-11 11:58:12+00:00,-73.968665,40.75245,-73.974932,40.730602,11,0,2,2013,False,regular,2.4860985500081862,1.5464948499955682,3.173941429712433
22.1,2011-03-27 07:14:12+00:00,-74.007169,40.701649,-73.99518,40.706241,7,6,3,2011,True,morning_rush,1.1322873721843125,6.5265578284120895,5.812846255515627
19.9,2012-10-02 21:37:42+00:00,-73.992282,40.739907,-73.99992,40.743901,21,1,10,2012,False,regular,0.7818611826639853,2.0913945679434516,1.9832451856386082
24.7,2013-12-11 00:10:57+00:00,-73.969606,40.797991,-73.975483,40.780751,0,2,12,2013,False,late_night,1.979820259890372,4.643819309945715,2.6667320861706205
20.9,2013-01-16 07:21:34+00:00,-73.981685,40.727507,-73.978573,40.737507,7,2,1,2013,False,morning_rush,1.1424483520004332,3.405865583750974,2.3522465226588136
24.4,2013-08-13 18:43:05+00:00,-73.976246,40.813436,-73.973943,40.830875,18,1,8,2013,False,evening_rush,1.9487874337067894,6.213244239391112,8.16152300479494
17.7,2013-10-28 04:41:53+00:00,-73.99633,40.785164,-74.000428,40.784539,4,0,10,2013,False,late_night,0.35195345289360175,3.155178030200887,3.2075999274796985
24.1,2011-04-22 11:16:37+00:00,-73.977561,40.762045,-73.960725,40.763455,11,4,4,2011,False,regular,1.4265902483238122,0.8058604522534586,2.173018659476728
23.7,2011-09-22 09:19:13+00:00,-73.977629,40.766825,-73.983935,40.781616,9,3,9,2011,False,morning_rush,1.7282808919216301,1.1842247293127566,2.62928449091859
21.3,2013-02-20 16:26:24+00:00,-74.003609,40.722484,-74.00532,40.71122,16,2,2,2013,False,regular,1.2607734116478553,4.233658914436514,5.463192530407419
26.7,2013-09-02 03:33:15+00:00,-73.967149,40.742043,-73.986417,40.731032,3,0,9,2013,False,late_night,2.0333592492585915,2.3532729818509917,2.999699692806533
20.1,2012-02-21 02:22:10+00:00,-74.014001,40.793242,-74.017051,40.784848,2,1,2,2012,False,late_night,0.9680456493119334,4.5952250885183235,3.9964472984944486
22.2,2013-08-11 17:46:40+00:00,-73.976315,40.731564,-73.989545,40.731935,17,6,8,2013,True,evening_rush,1.1155294512194862,3.0396851668719727,2.9182597194760773
20.2,2012-03-03 17:04:23+00:00,-73.944688,40.781834,-73.953851,40.782178,17,5,3,2012,True,evening_rush,0.7724431654718739,4.340013064351476,3.7856691522572765
25.8,2012-02-17 07:02:01+00:00,-73.966389,40.708689,-73.985948,40.703156,7,4,2,2012,False,morning_rush,1.7597451243170736,5.714691308027627,6.098491391370138
20.3,2012-02-07 07:01:18+00:00,-73.966514,40.714055,-73.975439,40.71105,7,1,2,2012,False,morning_rush,0.8231147460792579,5.141637443712408,5.288978588280486
18.4,2011-03-06 21:44:54+00:00,-73.997949,40.807042,-73.998699,40.801646,21,6,3,2011,True,regular,0.6033194248126814,5.55304069756629,4.978833538222248
18.4,2012-09-19 16:34:40+00:00,-73.944619,40.749645,-73.947061,40.744727,16,2,9,2012,False,regular,0.5842699970982197,3.5666325269658627,3.558436550435242
20.0,2012-02-05 20:20:52+00:00,-73.952466,40.733845,-73.956613,40.72616,20,6,2,2012,True,regular,0.9232189377295504,3.8676202998827947,4.296212017309253
19.8,2012-09-15 15:21:10+00:00,-73.996872,40.790882,-74.000121,40.783278,15,5,9,2012,True,regular,0.8886707824265436,3.7796300191055794,3.068631086125772
26.0,2012-02-22 16:14:49+00:00,-73.989495,40.787375,-73.994545,40.767365,16,2,2,2012,False,regular,2.265278521705844,3.283629500089645,1.2902331184746854
16.8,2012-05-23 09:37:31+00:00,-73.954907,40.777623,-73.955253,40.775386,9,2,5,2012,False,morning_rush,0.2504434572358199,3.3762081612772166,3.197823539662921
25.4,2012-06-26 04:43:27+00:00,-73.944077,40.732903,-73.945179,40.713347,4,1,6,2012,False,late_night,2.1765101098619373,4.468233631673587,6.016186904776179
19.6,2012-11-01 05:13:57+00:00,-74.005294,40.741392,-74.002544,40.748898,5,3,11,2012,False,late_night,0.8661850979251254,2.4880966837978438,1.7565534034508574
18.6,2011-09-29 06:01:37+00:00,-74.000074,40.759349,-74.002084,40.75375,6,3,9,2011,False,morning_rush,0.6451891145193839,1.2366465791339387,1.474643779133146
17.9,2013-06-01 07:42:24+00:00,-73.982876,40.770832,-73.987212,40.769638,7,5,6,2013,True,morning_rush,0.3885302760391839,1.4438654168194074,1.302094145307065
19.9,2011-05-24 17:12:58+00:00,-74.023422,40.734745,-74.01564,40.731013,17,1,5,2011,False,evening_rush,0.7759869741969903,4.110009978829452,3.9309106019396314
18.9,2011-08-17 01:10:00+00:00,-73.979619,40.755122,-73.97359,40.752681,1,2,8,2011,False,late_night,0.5758223011376289,0.5897329360025686,1.1645563964595465
22.0,2011-10-01 13:12:31+00:00,-73.956285,40.758022,-73.956609,40.770655,13,5,10,2011,True,regular,1.404990510802593,2.460699832200054,2.810780388211734
24.7,2012-08-05 07:49:06+00:00,-74.008773,40.788603,-73.996822,40.775088,7,6,8,2012,True,morning_rush,1.8085691547951421,3.9268833850542384,2.1259197717641385
23.8,2012-01-07 16:15:42+00:00,-73.977458,40.772634,-73.976631,40.756401,16,5,1,2012,True,regular,1.8063704907794886,1.7625480872958603,0.767888419361789
16.6,2013-03-29 00:52:28+00:00,-73.991635,40.704796,-73.993247,40.70599,0,4,3,2013,False,late_night,0.18997591360624813,5.938557051129779,5.819970730986771
18.1,2012-02-21 08:18:20+00:00,-73.947201,40.743591,-73.947887,40.738632,8,1,2,2012,False,morning_rush,0.5544361293469575,3.6021153688448515,3.831121391130652
17.6,2011-10-24 20:24:41+00:00,-73.991396,40.722136,-73.989745,40.725733,20,0,10,2011,False,regular,0.42347585060440346,4.018712944456842,3.6057063408370627
21.5,2012-09-23 22:10:32+00:00,-73.94962,40.767043,-73.958792,40.774208,22,6,9,2012,True,late_night,1.1096526126862796,3.184774494389263,2.8822383263109437
26.5,2012-10-26 07:51:11+00:00,-73.991949,40.777695,-74.010685,40.766631,7,4,10,2012,False,morning_rush,2.0007053669380293,2.256322009126614,2.3281414073800004
19.0,2011-06-09 00:09:03+00:00,-73.964576,40.753047,-73.961762,40.759081,0,3,6,2011,False,late_night,0.7115853855345204,1.8464849187203418,2.0029801296469074
22.2,2012-02-03 18:05:26+00:00,-73.974961,40.741956,-73.966621,40.731737,18,4,2,2012,False,evening_rush,1.3360154368569075,1.9926983147152186,3.3253156805702173
20.7,2012-08-03 17:27:34+00:00,-73.982765,40.752075,-73.992775,40.752821,17,4,8,2012,False,evening_rush,0.8472556572212359,0.6979455929075079,0.8409113159154766
23.8,2012-01-14 21:33:03+00:00,-73.995811,40.756268,-73.98508,40.743898,21,5,1,2012,True,regular,1.6459266845020875,0.8895760773173177,1.5684699217639213
23.9,2011-08-21 18:25:41+00:00,-73.973538,40.730797,-73.990003,40.732118,18,6,8,2011,True,evening_rush,1.3951095569514533,3.1882840175530163,2.9028408856805785
18.4,2012-12-26 14:32:42+00:00,-73.988811,40.713439,-73.994399,40.71323,14,2,12,2012,False,regular,0.4715509715984698,4.962804075861077,5.034345032792377
25.8,2012-08-12 09:50:23+00:00,-73.993795,40.688496,-73.976735,40.677467,9,6,8,2012,True,morning_rush,1.890335872982304,7.7600408718138025,8.985277495978524
22.7,2012-12-25 15:07:31+00:00,-73.950546,40.788015,-73.946986,40.774431,15,1,12,2012,False,regular,1.5399259432760755,4.450022373992181,3.7227084175638687
19.7,2013-09-11 06:18:06+00:00,-73.969049,40.764891,-73.972074,40.772397,6,2,9,2013,False,morning_rush,0.8726405953908514,1.5833132236861724,1.9599250962219779
18.2,2013-12-06 07:13:00+00:00,-73.967127,40.760875,-73.964604,40.756345,7,4,12,2013,False,morning_rush,0.5467032990195354,1.5801499205700251,1.7696291941738762
23.5,2012-01-16 12:02:52+00:00,-73.987832,40.787956,-73.975869,40.798076,12,0,1,2012,False,regular,1.5101300991215467,3.336738724203616,4.5294350448924074
23.4,2012-08-26 05:50:14+00:00,-73.98372,40.712336,-73.998171,40.706902,5,6,8,2012,True,late_night,1.3596881238570533,5.079819549009564,5.781277624206687
24.9,2011-04-10 20:02:03+00:00,-73.984972,40.697931,-73.971793,40.710953,20,6,4,2011,True,regular,1.825048159445148,6.679516230448743,5.357353574743278
21.0,2011-01-10 07:11:53+00:00,-73.973255,40.761527,-73.978156,40.752043,7,0,1,2011,False,morning_rush,1.1324891823340653,1.1033862212173893,0.9063194393493079
23.8,2013-01-31 02:26:49+00:00,-73.967164,40.758798,-73.96008,40.773526,2,3,1,2013,False,late_night,1.7429614981595418,1.5469285617133572,2.7501913713306094
18.8,2011-04-07 13:53:22+00:00,-73.980605,40.698061,-73.986747,40.699805,13,3,4,2011,False,regular,0.5529067574930476,6.67766423366049,6.471841834063784
24.3,2013-09-17 12:56:11+00:00,-73.995853,40.760786,-73.979016,40.764784,12,1,9,2013,False,regular,1.4860841786807397,0.9253807759829327,0.9312708662118064
20.7,2012-10-22 12:46:41+00:00,-73.964789,40.737993,-73.9651,40.727953,12,0,10,2012,False,regular,1.1167045629768129,2.8272143275246937,3.7571856225134055
23.2,2013-02-03 05:40:41+00:00,-73.979332,40.725787,-73.99262,40.73308,5,6,2,2013,True,late_night,1.3825130677329673,3.619418689281613,2.835152410851077
20.1,2013-03-01 13:10:06+00:00,-74.008817,40.739997,-74.004116,40.747637,13,4,3,2013,False,regular,0.9373073351261733,2.8045365122801256,1.945957958192072
22.3,2012-11-01 23:25:29+00:00,-74.022706,40.676754,-74.009694,40.67351,23,3,11,2012,False,late_night,1.155097146469126,9.562854220157295,9.613597743745125
27.8,2012-03-05 05:04:04+00:00,-73.974042,40.732259,-73.962159,40.710919,5,0,3,2012,False,late_night,2.5755573964850167,3.020647854742728,5.59237661767868
21.2,2011-07-08 18:50:37+00:00,-73.996589,40.728871,-73.995654,40.717738,18,4,7,2011,False,evening_rush,1.2404381609903061,3.371028372537014,4.557936783840972
22.5,2012-07-26 09:22:45+00:00,-73.971379,40.766713,-73.963258,40.755578,9,3,7,2012,False,morning_rush,1.4145153743514347,1.5339740108976656,1.8926752752289442
18.7,2012-06-25 02:27:32+00:00,-73.995512,40.745253,-73.999728,40.749747,2,0,6,2012,False,late_night,0.6130639456852838,1.649330339904032,1.5094580696933877
19.4,2013-01-15 02:04:56+00:00,-73.977336,40.769166,-73.971426,40.764516,2,1,1,2013,False,late_night,0.717683332927716,1.4192724190615402,1.3892574929643473
18.5,2013-04-30 09:57:56+00:00,-73.987568,40.673514,-73.98394,40.669058,9,1,4,2013,False,morning_rush,0.5823448326615981,9.39603123918209,9.890773129921696
30.4,2013-02-07 05:08:59+00:00,-73.944962,40.724827,-73.973914,40.719164,5,3,2,2013,False,late_night,2.519815804523184,5.026952666966754,4.427317387437138
24.5,2013-04-06 13:41:33+00:00,-73.960994,40.76668,-73.971,40.781373,13,5,4,2013,True,regular,1.838257906420736,2.2784638710059952,2.871519661192165
16.7,2011-04-11 00:24:41+00:00,-73.953054,40.740734,-73.950976,40.741188,0,0,4,2011,False,late_night,0.18220225907115925,3.3401082004333813,3.4572368976703496
16.9,2011-01-29 21:58:08+00:00,-73.979519,40.775364,-73.977869,40.777341,21,5,1,2011,True,regular,0.26005700361211775,1.9954087452684626,2.24458528509989
18.7,2011-09-11 02:14:03+00:00,-73.963553,40.695862,-73.963844,40.689668,2,6,9,2011,True,late_night,0.6891782119257057,7.152657103392773,7.8142626102628405
23.4,2012-06-18 04:46:07+00:00,-73.950608,40.730826,-73.938531,40.721069,4,0,6,2012,False,late_night,1.4875448361862205,4.215512260441769,5.702880685239682
18.1,2011-02-02 06:21:04+00:00,-73.981451,40.727914,-73.97791,40.731351,6,2,2,2011,False,morning_rush,0.48485814395899557,3.362756324948228,3.0314356729284544
28.6,2013-01-19 14:20:24+00:00,-74.00795,40.779731,-74.031276,40.768266,14,5,1,2013,True,regular,2.341659730645004,3.0680967730932434,4.0207381244287435
26.1,2011-01-17 23:49:06+00:00,-74.019972,40.784857,-74.000495,40.792299,23,0,1,2011,False,late_night,1.836715004775858,4.1647518643312464,4.017456322482984
25.8,2012-09-21 17:59:18+00:00,-73.946634,40.781041,-73.965699,40.773691,17,4,9,2012,False,evening_rush,1.8013933523967065,4.156518595315628,2.4135103016681754
22.4,2012-09-19 06:39:44+00:00,-73.97043,40.811159,-73.960848,40.820643,6,2,9,2012,False,morning_rush,1.3275328262300317,6.0456511366119825,7.268191376823437
28.0,2012-05-12 23:10:40+00:00,-73.969115,40.788004,-73.984758,40.807077,23,5,5,2012,True,late_night,2.496356937613838,3.6103411875254943,5.457471004612912
22.7,2012-03-24 21:31:39+00:00,-73.950207,40.726137,-73.935973,40.726148,21,5,3,2012,True,regular,1.1994656233275516,4.6253274354482095,5.473038474288538
22.3,2011-05-10 14:20:23+00:00,-74.013035,40.754249,-74.015815,40.767365,14,1,5,2011,False,regular,1.4771080622589172,2.3564688095973816,2.7573651513063777
19.9,2013-03-28 16:46:51+00:00,-73.987172,40.739194,-73.983329,40.746709,16,3,3,2013,False,regular,0.8961567386019927,2.0958698167352807,1.2687503906452253
27.9,2012-05-14 08:34:19+00:00,-73.984721,40.810873,-74.004583,40.796545,8,0,5,2012,False,morning_rush,2.3093519749381244,5.879575180327176,4.577314810117636
19.3,2012-10-19 19:29:39+00:00,-73.965154,40.783146,-73.957859,40.784255,19,4,10,2012,False,evening_rush,0.6264570758358415,3.279303567279396,3.733772351939574
18.9,2012-07-30 23:23:46+00:00,-73.993853,40.744334,-73.98969,40.749346,23,0,7,2012,False,late_night,0.658469132667935,1.6745859172165156,1.024962307381659
19.9,2012-12-23 09:43:59+00:00,-74.004027,40.776337,-73.997854,40.782314,9,6,12,2012,True,morning_rush,0.8437226748926575,2.5674628502757106,2.896852091839481
20.5,2013-01-11 12:03:44+00:00,-74.004207,40.713034,-73.994711,40.714816,12,4,1,2013,False,regular,0.8245159156523153,5.242540237203414,4.864151211098729
16.8,2012-02-05 00:04:27+00:00,-73.957012,40.757508,-73.955227,40.759161,0,6,2,2012,True,late_night,0.23746144865620938,2.400098282375296,2.55305522778908
16.7,2012-05-26 23:16:49+00:00,-73.994851,40.721862,-73.996958,40.721913,23,5,5,2012,True,late_night,0.17765371710049976,4.094862672850907,4.127174383314864
19.7,2011-04-13 15:39:43+00:00,-73.99104,40.699342,-73.999149,40.700674,15,2,4,2011,False,regular,0.699455593623611,6.5391563965530946,6.477285710735776
22.1,2013-06-16 13:12:47+00:00,-73.96731,40.773536,-73.971741,40.761299,13,6,6,2013,True,regular,1.410932498769242,2.3089180864738696,1.2155279579439882
21.8,2011-09-15 03:11:47+00:00,-73.993979,40.777258,-73.981914,40.774896,3,3,9,2011,False,late_night,1.0493261452719396,2.257308138895198,1.9028672901763466
24.0,2012-01-25 22:04:49+00:00,-74.014099,40.763716,-74.022477,40.749187,22,2,1,2012,False,late_night,1.762946037543802,2.491157533623814,3.265201103980839
25.2,2012-01-29 10:18:13+00:00,-74.011634,40.744511,-74.030065,40.739535,10,6,1,2012,True,regular,1.6484016451864443,2.6638256467579824,4.278903988609898
21.4,2011-05-29 10:27:20+00:00,-73.981136,40.712009,-73.991011,40.706101,10,6,5,2011,True,regular,1.0603709008730133,5.127167482703218,5.789557678571687
20.1,2011-10-07 21:37:16+00:00,-73.970053,40.71516,-73.963993,40.708613,21,4,10,2011,False,regular,0.8893037238893623,4.938181769519941,5.782851658566459
21.1,2011-12-05 12:53:09+00:00,-73.984045,40.720922,-73.987073,40.710402,12,0,12,2011,False,regular,1.197285104677793,4.124707480545131,5.294315329625627
18.9,2011-07-08 10:37:01+00:00,-73.971391,40.74299,-73.965346,40.745683,10,4,7,2011,False,regular,0.5907733335915684,2.048952000114668,2.1812531450850585
25.8,2013-11-22 10:30:47+00:00,-74.012257,40.782285,-74.032261,40.779105,10,4,11,2013,False,regular,1.7210233181838848,3.516981283344606,4.584165911805451
30.7,2013-03-13 04:46:46+00:00,-74.010906,40.781812,-74.040731,40.777608,4,2,3,2013,False,late_night,2.5543950594040963,3.404135714673515,5.136930384457733
22.8,2013-11-12 03:39:38+00:00,-73.934921,40.700543,-73.93228,40.686467,3,1,11,2013,False,late_night,1.5809380658100771,7.680024342134898,9.131423478676163
20.9,2011-03-30 16:14:36+00:00,-73.955344,40.729203,-73.945297,40.726224,16,2,3,2011,False,regular,0.9091127461600743,4.087480063669481,4.894504034816755
25.9,2013-06-18 21:16:21+00:00,-73.964621,40.728395,-73.981731,40.73985,21,1,6,2013,False,regular,1.9237334896640497,3.732393141873728,2.0430090732302104
22.0,2011-07-25 13:16:07+00:00,-73.993194,40.674053,-73.987934,40.685661,13,0,7,2011,False,regular,1.3648366374754657,9.356976967304265,8.04634473064592
21.9,2013-05-07 12:29:21+00:00,-73.98476,40.766984,-73.972857,40.770719,12,1,5,2013,False,regular,1.085024036735869,1.0009174626280266,1.7703035287526527
17.1,2011-12-02 15:37:53+00:00,-73.980034,40.742615,-73.980077,40.739664,15,4,12,2011,False,regular,0.32815622553318735,1.771613693047064,2.089421645678153
20.9,2012-12-08 17:05:25+00:00,-73.953713,40.746606,-73.944702,40.752196,17,5,12,2012,True,evening_rush,0.9810954856378815,2.9621795078616158,3.496529712698704
19.1,2012-02-29 10:37:15+00:00,-73.971944,40.790376,-73.97004,40.783703,10,2,2,2012,False,regular,0.7591213344349635,3.7766883553065815,3.1405983958768453
17.6,2013-08-06 14:25:55+00:00,-73.969482,40.752649,-73.972111,40.749657,14,1,8,2013,False,regular,0.39966107606252804,1.4745804771845976,1.460320107456312
21.2,2011-07-30 18:23:57+00:00,-73.983353,40.737078,-73.975143,40.729653,18,5,7,2011,True,evening_rush,1.0771196529002476,2.333440189421852,3.270577436526502
26.2,2011-08-03 03:09:08+00:00,-73.964147,40.767162,-73.945019,40.776246,3,2,8,2011,False,late_night,1.9012786219756876,2.0668963088541608,3.9671760894152674
20.4,2012-04-11 14:50:33+00:00,-73.973954,40.781766,-73.979532,40.789566,14,2,4,2012,False,regular,0.9863018945909862,2.8158549272170554,3.5457732989308792
25.6,2012-11-04 18:16:17+00:00,-73.994862,40.770676,-74.004769,40.787988,18,6,11,2012,True,evening_rush,2.097973401153344,1.6150477755816666,3.7083471827430996
17.8,2011-11-18 18:00:42+00:00,-73.982271,40.745633,-73.980719,40.749758,18,4,11,2011,False,evening_rush,0.4769483066194882,1.4017890007590896,1.0010466456844165
17.6,2011-10-20 15:55:04+00:00,-74.001591,40.747544,-74.003155,40.751107,15,3,10,2011,False,regular,0.41751915920973626,1.7857472920784068,1.6730106676587075
21.6,2011-02-25 22:11:35+00:00,-73.980803,40.753391,-73.969218,40.755882,22,4,2,2011,False,late_night,1.0143718207839008,0.6474380150579492,1.3914849775531208
25.1,2012-07-20 05:50:08+00:00,-73.978222,40.727406,-73.964024,40.714784,5,4,7,2012,False,late_night,1.8443112568103328,3.4567117802364127,5.134781928051081
21.6,2013-01-17 14:15:12+00:00,-74.02809,40.732958,-74.020211,40.724015,14,3,1,2013,False,regular,1.1956817140054372,4.541674581977689,4.7783272433629485
20.9,2012-03-15 06:56:54+00:00,-73.984607,40.791336,-73.974139,40.79079,6,3,3,2012,False,morning_rush,0.8833410227709859,3.707556710293914,3.7694997317079157
19.2,2012-05-30 10:39:37+00:00,-74.003518,40.810239,-74.010566,40.809775,10,2,5,2012,False,regular,0.5954086132418099,6.003536588811543,6.131742183010627
21.2,2012-09-06 06:35:34+00:00,-73.970027,40.797766,-73.979577,40.803664,6,3,9,2012,False,morning_rush,1.0374438780456146,4.609724007287463,5.1020370531251364
19.6,2012-02-24 12:19:48+00:00,-73.967257,40.710302,-73.962889,40.703624,12,4,2,2012,False,regular,0.8288284213675341,5.522023065801703,6.3394095334723835
25.6,2011-10-09 03:42:34+00:00,-73.96902,40.714279,-73.949028,40.715164,3,6,10,2011,True,late_night,1.6878381215253173,5.055956161571816,5.668370971751587
25.3,2013-03-21 02:11:32+00:00,-73.968179,40.754032,-73.987395,40.755314,2,3,3,2013,False,late_night,1.624857042198627,1.5242024394696516,0.33864450034997856
18.7,2013-05-17 13:32:45+00:00,-73.984594,40.665738,-73.978399,40.665902,13,4,5,2013,False,regular,0.5228287917486346,10.259350519234967,10.258305048566552
23.3,2011-10-28 23:14:30+00:00,-73.949314,40.732336,-73.943284,40.718298,23,4,10,2011,False,late_night,1.6415799568518965,4.175715421892644,5.669219462462385
27.6,2012-06-12 11:21:22+00:00,-73.994501,40.792213,-74.002121,40.769601,11,1,6,2012,False,regular,2.5949069874426427,3.8790790630859147,1.9035549968400718
22.4,2012-05-25 13:11:49+00:00,-73.950573,40.779473,-73.960248,40.770056,13,4,5,2012,False,regular,1.3267217470707084,3.788466475476634,2.513966555686769
18.8,2012-08-02 13:50:12+00:00,-73.984504,40.734727,-73.987897,40.729416,13,3,8,2012,False,regular,0.6561191578100297,2.5891993886076246,3.1848042239935825
25.7,2013-04-02 17:42:27+00:00,-73.996867,40.736999,-74.013282,40.725215,17,1,4,2013,False,evening_rush,1.9052673084356861,2.5239069661057982,4.332223880211503
22.9,2013-07-28 18:45:46+00:00,-73.987031,40.767017,-73.972458,40.766461,18,6,7,2013,True,evening_rush,1.2288385170423988,1.0109018954510596,1.4462618513411587
30.2,2011-12-24 13:02:18+00:00,-74.001988,40.778058,-73.97498,40.788959,13,5,12,2011,True,regular,2.576831383922385,2.627254287092642,3.554637776707566
19.6,2012-02-08 10:55:16+00:00,-73.964309,40.734006,-73.967722,40.741266,10,2,2,2012,False,regular,0.8569605831160094,3.2101645629317574,2.388532031980343
19.6,2011-03-02 16:54:34+00:00,-74.012055,40.742969,-74.018448,40.747632,16,2,3,2011,False,regular,0.7475957294845214,2.7923530268499603,3.0052612689337597
23.8,2013-08-31 06:56:18+00:00,-73.952208,40.73302,-73.965316,40.742873,6,5,8,2013,True,morning_rush,1.5556383637117572,3.9473066802739987,2.391668992417737
22.8,2012-06-29 16:40:21+00:00,-73.998717,40.71006,-74.009679,40.700813,16,4,6,2012,False,regular,1.382412549297332,5.445766991780653,6.677326333480461
19.4,2011-08-18 23:26:20+00:00,-73.963267,40.743408,-73.969161,40.73884,23,3,8,2011,False,late_night,0.7103341957084136,2.477938850111593,2.5364246513450333
22.4,2011-06-04 04:01:53+00:00,-73.979515,40.741122,-73.967428,40.747271,4,5,6,2011,True,late_night,1.2265247519311757,1.9432869958850556,1.9340638393434726
31.8,2012-10-10 18:41:35+00:00,-73.974584,40.712181,-73.942654,40.707435,18,2,10,2012,False,evening_rush,2.742577039660269,5.177192507532592,6.6818152169035505
19.8,2011-09-23 07:53:44+00:00,-73.991801,40.769382,-73.999029,40.765184,7,4,9,2011,False,morning_rush,0.7670893490275155,1.372372677237683,1.3915689111498806
26.0,2012-01-26 03:14:11+00:00,-73.972944,40.7645,-73.981964,40.783124,3,3,1,2012,False,late_night,2.205791916240882,1.2809021381304921,2.8094859644295624
21.5,2011-06-25 05:59:08+00:00,-73.977301,40.770872,-73.98898,40.771826,5,5,6,2011,True,late_night,0.9891968365342481,1.5891601898674723,1.5650676003862587
24.7,2013-07-19 07:06:03+00:00,-74.009158,40.726958,-74.00465,40.744594,7,4,7,2013,False,morning_rush,1.9974781707186775,3.9858277308077135,2.1964203855753617
24.9,2013-04-05 12:18:06+00:00,-73.99925,40.690493,-73.995808,40.67226,12,4,4,2013,False,regular,2.0480873313127264,7.595340298705137,9.573354754592891
18.8,2011-10-08 11:57:34+00:00,-73.990818,40.76402,-73.989809,40.757711,11,5,10,2011,True,regular,0.7066572886282891,0.8054205165347459,0.364355895350882
