fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
22.2,2011-10-26 08:06:15 UTC,-73.971491,40.740623,-73.983679,40.745426
25.5,2012-06-18 22:30:56 UTC,-73.970014,40.734329,-73.976382,40.753094
19.1,2011-03-10 05:50:00 UTC,-73.969075,40.761291,-73.962499,40.759238
23.2,2013-04-06 15:27:17 UTC,-73.985363,40.761597,-73.989703,40.77603
19.7,2013-09-10 12:32:09 UTC,-73.966276,40.778519,-73.964607,40.786392
21.3,2011-10-20 12:21:15 UTC,-73.998451,40.722218,-73.98728,40.724556
21.5,2012-12-28 19:53:13 UTC,-74.029082,40.740625,-74.023084,40.730502
23.6,2013-09-05 22:33:59 UTC,-73.965862,40.810916,-73.978625,40.801212
19.4,2011-06-16 11:27:39 UTC,-73.976688,40.756738,-73.972209,40.762913
21.5,2012-07-15 18:27:03 UTC,-73.992202,40.744824,-73.981725,40.739559
19.9,2012-10-13 15:52:53 UTC,-74.009423,40.721751,-74.015245,40.715598
23.6,2012-07-14 03:19:25 UTC,-74.020732,40.765178,-74.036588,40.763372
18.0,2011-11-08 23:25:21 UTC,-73.978965,40.780931,-73.983372,40.779292
20.2,2012-08-07 04:16:48 UTC,-73.947024,40.776238,-73.945144,40.785245
19.5,2011-12-20 01:52:54 UTC,-73.982771,40.742236,-73.976847,40.737181
20.4,2013-02-05 03:12:19 UTC,-73.987227,40.760838,-73.992434,40.76885
26.0,2012-04-22 10:30:57 UTC,-73.980487,40.80015,-74.000842,40.804547
26.2,2011-07-14 01:47:02 UTC,-73.936416,40.782126,-73.94918,40.765387
18.0,2012-11-26 14:16:47 UTC,-73.964962,40.726475,-73.961363,40.72942
32.3,2011-02-21 06:47:04 UTC,-73.998672,40.67362,-73.978765,40.646942
20.1,2013-09-20 00:53:44 UTC,-73.979438,40.758903,-73.979657,40.749951
22.6,2011-01-16 04:02:58 UTC,-73.973351,40.773957,-73.960222,40.778588
20.9,2011-10-30 15:42:56 UTC,-74.001127,40.717323,-74.011696,40.717217
25.0,2013-04-11 17:20:40 UTC,-73.964817,40.749736,-73.971294,40.732057
28.6,2012-06-17 18:53:04 UTC,-73.996356,40.742089,-74.019759,40.730897
28.8,2012-10-18 04:13:38 UTC,-74.010219,40.753129,-74.006522,40.727039
23.7,2013-03-19 16:34:39 UTC,-73.978477,40.733659,-73.987414,40.720233
19.8,2011-10-05 12:47:52 UTC,-73.981643,40.788715,-73.975652,40.794506
19.4,2013-10-30 17:34:43 UTC,-73.98002,40.754439,-73.985044,40.748865
25.8,2012-04-08 17:48:06 UTC,-73.995293,40.723629,-73.975075,40.725329
24.6,2011-06-07 18:54:59 UTC,-73.992502,40.777524,-73.97457,40.77766
27.2,2012-12-21 20:25:56 UTC,-73.957431,40.712074,-73.980465,40.7124
21.5,2013-10-15 06:32:39 UTC,-73.971178,40.788535,-73.965266,40.798766
19.5,2012-12-23 19:19:09 UTC,-73.999135,40.779732,-74.006568,40.777703
21.2,2013-10-18 11:55:32 UTC,-74.019014,40.791693,-74.012545,40.8008
29.7,2011-04-30 20:03:03 UTC,-73.998288,40.745253,-74.011726,40.720479
24.7,2012-01-28 14:55:25 UTC,-73.976854,40.735117,-73.962442,40.746231
23.9,2011-08-08 06:31:11 UTC,-73.992639,40.752521,-73.982332,40.73962
24.5,2012-09-02 19:31:08 UTC,-73.994193,40.747467,-74.008331,40.736737
19.3,2011-11-30 12:55:59 UTC,-73.991783,40.730418,-73.993596,40.723372
21.1,2013-07-28 00:31:18 UTC,-73.981454,40.733391,-73.97983,40.74423
21.4,2013-07-14 15:11:09 UTC,-73.964307,40.739009,-73.957114,40.730116
18.9,2012-06-13 12:28:23 UTC,-73.980008,40.7149,-73.980128,40.708341
21.8,2011-12-24 11:59:59 UTC,-73.978761,40.770339,-73.970898,40.760722
17.0,2012-04-21 21:35:00 UTC,-73.984497,40.748431,-73.985205,40.750985
20.4,2011-11-07 07:33:33 UTC,-73.989987,40.740749,-73.983869,40.748185
26.6,2012-12-08 05:29:52 UTC,-73.962115,40.716689,-73.975794,40.733733
27.6,2012-01-01 19:25:14 UTC,-73.965152,40.715189,-73.965412,40.739187
22.2,2011-11-23 17:28:22 UTC,-73.939094,40.808077,-73.927593,40.814579
22.9,2012-08-31 20:16:19 UTC,-73.967789,40.731182,-73.953678,40.734839
21.8,2011-11-13 12:43:23 UTC,-73.989968,40.768316,-73.988238,40.756142
25.2,2011-09-03 14:55:36 UTC,-73.998093,40.754879,-73.999084,40.773972
22.6,2012-06-03 22:13:03 UTC,-73.960941,40.666744,-73.947261,40.668898
17.2,2011-10-04 13:09:21 UTC,-73.9963,40.803774,-73.997309,40.800883
21.7,2012-08-28 15:10:21 UTC,-73.963805,40.770523,-73.95236,40.774398
18.9,2012-10-30 13:13:01 UTC,-73.995198,40.72697,-73.996265,40.720606
27.3,2012-04-05 02:29:17 UTC,-73.973017,40.749149,-73.972617,40.725772
21.9,2011-02-23 03:20:52 UTC,-74.001195,40.715524,-74.012242,40.721243
24.8,2012-02-04 03:50:54 UTC,-73.964402,40.804787,-73.976895,40.818211
21.3,2012-07-29 00:47:46 UTC,-74.004673,40.72277,-73.994892,40.728339
24.2,2013-11-09 00:16:04 UTC,-73.974541,40.734307,-73.957313,40.734237
16.2,2012-01-17 04:57:38 UTC,-73.983957,40.728113,-73.9829,40.728246
16.8,2011-06-13 03:22:20 UTC,-73.977964,40.752411,-73.979626,40.754134
20.8,2013-04-10 20:05:23 UTC,-73.987916,40.791109,-73.97769,40.792526
17.3,2011-04-21 20:30:18 UTC,-73.988385,40.803681,-73.985012,40.803074
27.6,2013-10-18 11:13:49 UTC,-73.976904,40.73803,-74.000888,40.738284
24.9,2013-06-06 14:18:27 UTC,-74.000043,40.761348,-73.990106,40.776898
22.7,2011-06-18 04:04:05 UTC,-74.00016,40.752457,-74.013529,40.75718
16.2,2012-12-27 02:36:32 UTC,-73.987171,40.720552,-73.987288,40.721603
19.6,2012-03-02 20:19:00 UTC,-73.987949,40.822677,-73.992364,40.829269
20.2,2011-04-21 16:28:07 UTC,-74.000108,40.790883,-74.006515,40.797476
20.4,2011-03-05 01:25:12 UTC,-73.961516,40.755673,-73.961046,40.765133
21.5,2011-01-13 05:24:46 UTC,-73.986689,40.797456,-73.977753,40.789887
18.0,2012-10-24 21:20:53 UTC,-73.984533,40.786363,-73.98422,40.781558
23.8,2013-08-28 03:32:46 UTC,-74.006551,40.752456,-73.992452,40.74432
24.2,2011-03-17 08:31:10 UTC,-73.938567,40.759779,-73.923227,40.767446
24.1,2011-06-01 06:07:32 UTC,-73.931459,40.795364,-73.91621,40.802542
22.0,2012-04-17 00:02:39 UTC,-73.995608,40.721615,-73.996166,40.708883
18.7,2012-06-23 10:32:45 UTC,-73.955478,40.800211,-73.96026,40.804119
22.5,2011-01-01 05:52:26 UTC,-73.981836,40.743247,-73.982173,40.756969
21.4,2011-10-18 09:11:09 UTC,-73.947925,40.79574,-73.936671,40.793387
21.2,2012-07-19 01:23:27 UTC,-73.973275,40.749843,-73.962622,40.752983
29.1,2011-10-05 12:15:12 UTC,-73.978005,40.760128,-74.003957,40.767433
22.4,2011-12-22 03:42:22 UTC,-74.029985,40.748971,-74.026927,40.735765
27.5,2013-07-16 02:26:18 UTC,-73.997572,40.734045,-74.021252,40.735565
22.0,2011-08-02 00:04:48 UTC,-73.97959,40.741898,-73.97978,40.75462
19.6,2013-02-25 03:50:05 UTC,-73.976027,40.791373,-73.981317,40.785441
21.5,2012-01-15 14:35:55 UTC,-74.004297,40.680575,-74.012666,40.6889
19.9,2013-11-13 16:10:48 UTC,-73.994575,40.712831,-73.986083,40.713103
20.3,2012-06-18 00:40:45 UTC,-73.968931,40.728236,-73.975404,40.721491
16.1,2012-07-21 00:33:17 UTC,-74.007664,40.71765,-74.007759,40.716685
21.0,2012-03-11 07:00:46 UTC,-73.977325,40.795299,-73.986649,40.790038
20.1,2013-12-01 03:31:09 UTC,-73.955241,40.78773,-73.954504,40.778847
20.6,2013-01-16 04:08:04 UTC,-73.972291,40.767761,-73.962693,40.765218
20.0,2011-05-19 02:26:03 UTC,-73.97329,40.730866,-73.982069,40.73155
18.9,2011-09-21 16:23:38 UTC,-74.020403,40.790052,-74.014004,40.788391
17.0,2011-06-10 08:42:18 UTC,-73.996438,40.702356,-73.995873,40.699702
16.8,2013-02-08 22:10:34 UTC,-73.938916,40.814259,-73.938443,40.816519
18.8,2011-09-30 09:02:21 UTC,-73.991983,40.729461,-73.995487,40.734775
22.5,2011-10-18 20:24:38 UTC,-73.95471,40.742139,-73.946976,40.730698
19.2,2012-01-10 05:54:35 UTC,-73.992217,40.73712,-73.985508,40.734596
25.5,2013-01-24 20:50:45 UTC,-73.985556,40.717807,-73.986891,40.698071
16.9,2012-11-05 03:07:49 UTC,-73.969688,40.807753,-73.967661,40.806132
19.4,2011-03-09 10:15:02 UTC,-73.977986,40.773667,-73.970556,40.775172
19.6,2012-05-28 00:57:00 UTC,-73.97237,40.786464,-73.966955,40.792162
17.3,2011-12-24 18:06:23 UTC,-73.996368,40.71329,-73.999434,40.714831
22.1,2011-10-01 23:57:31 UTC,-74.002725,40.755428,-73.991068,40.76091
20.0,2011-06-22 00:09:08 UTC,-73.997717,40.765631,-73.989076,40.766283
26.7,2013-07-17 00:06:03 UTC,-73.990646,40.758123,-73.969534,40.751368
25.3,2013-03-06 22:52:31 UTC,-73.984586,40.715189,-74.000281,40.704029
19.4,2012-07-09 15:45:54 UTC,-73.959254,40.782265,-73.952235,40.779635
22.6,2012-10-11 13:38:35 UTC,-73.978253,40.753647,-73.966732,40.745984
20.7,2013-11-23 23:17:15 UTC,-73.970308,40.721351,-73.960256,40.720154
18.4,2013-01-14 04:40:24 UTC,-73.977168,40.694342,-73.979695,40.689424
22.8,2013-10-28 23:19:47 UTC,-74.002309,40.7682,-74.01594,40.772391
23.3,2013-05-01 17:03:47 UTC,-73.979655,40.823514,-73.964258,40.824003
18.9,2013-08-23 02:17:46 UTC,-73.977384,40.719542,-73.982202,40.724017
18.3,2011-01-18 23:22:34 UTC,-73.964802,40.755113,-73.967756,40.759537
26.0,2013-06-20 21:25:20 UTC,-74.001372,40.783315,-73.980706,40.781518
22.0,2011-12-13 11:04:06 UTC,-74.020808,40.71191,-74.033539,40.710727
20.4,2011-10-28 02:25:22 UTC,-73.976475,40.735601,-73.968286,40.740617
28.4,2012-03-25 22:35:48 UTC,-73.972923,40.724195,-73.980461,40.748655
21.9,2012-10-12 05:53:33 UTC,-73.983588,40.77954,-73.991345,40.769649
16.5,2013-04-14 11:45:33 UTC,-73.97944,40.789766,-73.977763,40.790183
22.5,2012-07-25 21:28:04 UTC,-73.962425,40.754771,-73.955661,40.742814
20.4,2013-08-27 09:52:08 UTC,-73.989176,40.724748,-73.979674,40.724539
22.0,2012-01-17 20:12:09 UTC,-73.985573,40.736716,-73.974758,40.729976
19.2,2011-07-22 03:57:45 UTC,-73.978419,40.731085,-73.985485,40.729886
21.4,2012-06-30 06:38:32 UTC,-74.004396,40.720682,-74.015832,40.722235
18.6,2013-05-14 07:45:13 UTC,-73.983038,40.746939,-73.986464,40.742045
24.7,2012-01-27 18:41:06 UTC,-73.981275,40.767245,-73.9778,40.749407
22.8,2013-12-13 20:46:31 UTC,-73.947259,40.764708,-73.949316,40.778963
34.3,2011-03-16 13:10:01 UTC,-73.985962,40.749753,-74.022278,40.758146
24.8,2012-04-26 11:46:16 UTC,-73.976,40.751712,-73.994272,40.750406
20.3,2013-04-25 15:26:07 UTC,-73.961628,40.747553,-73.964032,40.738606
19.9,2013-11-06 04:11:37 UTC,-73.99675,40.711084,-73.988198,40.711934
20.5,2011-05-26 04:05:40 UTC,-73.952485,40.754804,-73.961532,40.758414
20.9,2013-04-26 09:48:25 UTC,-73.944723,40.732491,-73.937392,40.740191
24.3,2012-05-13 11:40:46 UTC,-73.980578,40.70958,-73.995539,40.718202
21.0,2013-06-15 16:32:54 UTC,-73.990789,40.761121,-73.988233,40.771628
24.4,2013-12-12 21:44:30 UTC,-73.947458,40.731648,-73.944829,40.71424
18.4,2011-05-16 12:15:01 UTC,-73.964087,40.756833,-73.9594,40.753786
22.7,2012-07-10 17:34:44 UTC,-73.978361,40.775429,-73.988443,40.78536
24.6,2012-02-07 12:50:03 UTC,-73.951463,40.721493,-73.966939,40.712257
22.7,2012-08-17 17:24:37 UTC,-73.95358,40.752764,-73.94632,40.764956
27.5,2012-04-23 03:03:55 UTC,-73.986725,40.695687,-74.001987,40.713791
22.7,2012-07-04 06:57:54 UTC,-73.975025,40.795976,-73.982734,40.807889
23.3,2011-07-27 15:04:46 UTC,-73.968464,40.709228,-73.954547,40.715844
18.0,2013-03-14 23:24:44 UTC,-73.979425,40.734555,-73.977727,40.73008
18.0,2011-10-02 06:43:57 UTC,-74.007817,40.790151,-74.00413,40.792968
23.1,2013-12-25 15:38:17 UTC,-73.998765,40.742964,-73.992518,40.729503
20.5,2012-09-06 00:02:20 UTC,-74.007165,40.714078,-74.001274,40.706267
19.2,2011-05-04 10:21:46 UTC,-73.970142,40.771392,-73.970354,40.764284
20.1,2012-12-28 12:35:22 UTC,-74.003687,40.770716,-74.012701,40.771336
29.2,2011-11-24 21:03:49 UTC,-73.976152,40.731004,-73.949311,40.727083
17.6,2011-12-25 10:30:28 UTC,-73.943362,40.734252,-73.946288,40.736868
20.3,2012-03-18 03:12:40 UTC,-73.951445,40.736938,-73.948134,40.745716
19.8,2012-08-07 22:20:50 UTC,-74.016748,40.743789,-74.012347,40.736692
18.4,2013-10-20 19:10:48 UTC,-74.005574,40.693211,-74.010904,40.694697
18.6,2012-10-27 20:13:15 UTC,-73.99553,40.744557,-73.999787,40.740398
23.1,2011-01-31 03:09:25 UTC,-74.00338,40.803517,-73.988498,40.805419
20.7,2013-02-26 11:08:14 UTC,-74.013076,40.723121,-74.020466,40.729983
20.7,2012-06-04 06:25:23 UTC,-73.980217,40.732495,-73.976093,40.741708
21.2,2011-05-20 19:55:13 UTC,-73.965898,40.714491,-73.956939,40.721195
18.0,2012-06-11 18:54:34 UTC,-73.960919,40.768365,-73.963061,40.772505
22.7,2011-02-12 22:52:19 UTC,-73.98949,40.786096,-73.990428,40.771894
22.9,2011-01-08 02:41:12 UTC,-73.985438,40.78541,-73.975869,40.774597
19.8,2013-12-29 14:15:04 UTC,-73.972886,40.71256,-73.97426,40.704318
26.2,2011-02-22 12:50:33 UTC,-73.98217,40.764994,-74.002942,40.76858
25.5,2012-06-10 13:38:04 UTC,-73.963788,40.793013,-73.948749,40.780102
20.8,2013-05-07 15:16:42 UTC,-73.971393,40.76529,-73.981147,40.768665
17.3,2011-06-29 15:34:37 UTC,-73.987526,40.764352,-73.985371,40.766997
27.3,2012-12-27 12:32:28 UTC,-74.017133,40.735851,-74.030311,40.716494
21.6,2011-06-30 13:33:33 UTC,-73.950019,40.756603,-73.955128,40.745727
21.3,2012-03-09 08:25:02 UTC,-73.993722,40.78709,-73.998087,40.797528
19.2,2013-05-17 14:04:19 UTC,-73.972849,40.759846,-73.971107,40.76682
21.7,2012-08-18 04:09:15 UTC,-74.018332,40.712552,-74.027103,40.704048
26.8,2011-03-04 11:24:29 UTC,-73.980226,40.736319,-73.960398,40.72597
27.9,2013-05-03 10:27:29 UTC,-73.977995,40.786278,-73.977749,40.761775
24.2,2011-10-02 05:41:19 UTC,-73.977028,40.759742,-73.968218,40.774455
15.8,2012-04-27 21:14:10 UTC,-73.919724,40.753572,-73.919813,40.753982
26.3,2013-08-07 01:56:23 UTC,-73.992622,40.73338,-73.98265,40.752217
26.2,2011-07-17 16:27:49 UTC,-73.963587,40.785658,-73.984593,40.783741
19.4,2012-04-23 03:54:08 UTC,-73.969535,40.799872,-73.976583,40.802698
20.8,2012-06-05 20:57:33 UTC,-73.993573,40.787896,-73.998791,40.796809
24.2,2013-05-12 10:42:10 UTC,-73.963887,40.793278,-73.969185,40.809666
19.2,2013-03-11 13:00:20 UTC,-73.983286,40.739239,-73.9781,40.744249
18.6,2013-04-09 22:56:08 UTC,-73.962495,40.734995,-73.956623,40.735019
16.0,2012-03-13 03:00:50 UTC,-73.940781,40.74531,-73.941521,40.745589
20.9,2013-01-25 03:28:51 UTC,-73.976984,40.751157,-73.977477,40.740699
28.0,2012-11-16 04:28:46 UTC,-73.985623,40.792931,-73.961217,40.789112
17.3,2012-11-17 15:15:35 UTC,-73.958969,40.784977,-73.955723,40.785489
28.7,2011-08-05 08:00:04 UTC,-73.952067,40.766154,-73.974319,40.779973
20.0,2013-09-27 19:04:35 UTC,-73.997665,40.707064,-73.989964,40.702764
21.6,2011-08-28 01:57:47 UTC,-73.989059,40.699359,-73.983464,40.709986
21.4,2013-05-24 09:16:03 UTC,-73.966492,40.757214,-73.954898,40.756396
22.5,2012-09-16 03:50:24 UTC,-73.982641,40.776408,-73.976657,40.788843
21.3,2012-11-03 13:23:10 UTC,-73.999087,40.747613,-74.008134,40.75438
21.0,2011-02-05 09:48:35 UTC,-73.969186,40.807447,-73.960286,40.813539
20.6,2011-08-11 18:17:48 UTC,-73.96657,40.717527,-73.965577,40.727315
22.3,2011-05-14 06:37:56 UTC,-73.986688,40.713749,-73.976226,40.722081
25.0,2012-11-11 17:33:24 UTC,-73.978773,40.730072,-73.963294,40.74071
26.3,2013-08-06 00:22:08 UTC,-73.991531,40.728931,-73.99275,40.750249
24.8,2011-01-06 01:37:08 UTC,-74.001905,40.765789,-73.993147,40.781958
21.3,2013-06-30 23:46:28 UTC,-73.989941,40.737349,-73.979605,40.742013
18.0,2013-05-25 22:39:25 UTC,-73.978521,40.703565,-73.976934,40.699147
25.6,2011-02-07 02:22:03 UTC,-74.009502,40.776747,-73.989921,40.780412
26.6,2013-10-09 23:46:38 UTC,-73.98848,40.697201,-73.978025,40.677939
20.7,2011-02-11 18:18:01 UTC,-73.978243,40.717863,-73.984097,40.726153
21.1,2013-07-31 00:41:37 UTC,-73.956107,40.701319,-73.953506,40.690718
22.7,2012-05-16 12:41:43 UTC,-73.986252,40.756214,-73.97765,40.767438
29.4,2012-10-25 05:37:32 UTC,-74.004918,40.755581,-73.985717,40.775384
23.5,2011-04-18 22:22:09 UTC,-73.984193,40.807494,-73.977985,40.792984
17.1,2013-12-16 13:14:59 UTC,-73.991331,40.777415,-73.988437,40.776912
23.9,2013-03-14 00:07:02 UTC,-73.968956,40.793249,-73.956318,40.782605
24.3,2013-02-20 16:33:46 UTC,-73.986758,40.758658,-73.988953,40.741375
20.6,2011-11-22 04:45:50 UTC,-74.034211,40.720692,-74.044111,40.719629
20.4,2013-01-08 17:39:47 UTC,-73.906168,40.753843,-73.89913,40.760195
19.9,2013-04-26 20:14:15 UTC,-73.977153,40.767773,-73.980934,40.775317
29.2,2012-10-11 18:36:49 UTC,-73.978216,40.771114,-73.951058,40.772653
24.0,2011-08-21 00:27:31 UTC,-74.010828,40.735828,-74.008299,40.719185
19.2,2013-09-02 08:10:05 UTC,-74.009291,40.764664,-74.002193,40.765897
23.7,2012-01-14 16:26:11 UTC,-73.981839,40.722009,-73.988122,40.707084
25.2,2011-12-26 15:36:20 UTC,-73.973277,40.718702,-73.960631,40.704432
20.6,2011-02-02 16:55:28 UTC,-73.965958,40.716526,-73.966227,40.706558
368.6,2012-07-18 07:09:17 UTC,-73.975251,40.750739,-73.976497,40.761237
18.4,2013-07-11 09:31:40 UTC,-74.003719,40.714665,-74.004724,40.720117
22.3,2011-06-22 02:21:26 UTC,-74.030089,40.737258,-74.043003,40.740484
20.1,2011-10-16 01:10:45 UTC,-73.982004,40.777087,-73.98451,40.768461
19.0,2011-11-26 06:54:59 UTC,-73.990679,40.719126,-73.985218,40.715248
26.0,2011-06-10 06:14:25 UTC,-74.005251,40.734871,-74.020705,40.721169
24.2,2013-06-25 05:26:53 UTC,-73.963439,40.752149,-73.953222,40.765792
26.7,2011-07-21 20:14:29 UTC,-74.011512,40.757407,-74.014195,40.779379
18.7,2013-10-28 23:18:02 UTC,-73.967661,40.735021,-73.965213,40.740587
27.4,2011-02-24 14:35:05 UTC,-74.008203,40.773606,-74.030543,40.780923
17.0,2012-07-07 17:47:17 UTC,-73.977318,40.767714,-73.975068,40.766124
25.3,2011-08-18 18:48:49 UTC,-73.961321,40.784196,-73.971752,40.768001
20.2,2012-04-05 06:51:11 UTC,-73.986759,40.747552,-73.990273,40.739112
23.8,2011-08-14 11:43:23 UTC,-73.946202,40.734615,-73.961876,40.729962
20.4,2013-07-20 17:47:13 UTC,-73.941642,40.729521,-73.950461,40.725668
18.8,2011-03-08 05:22:12 UTC,-73.975256,40.759211,-73.976892,40.753057
17.0,2011-10-04 08:07:16 UTC,-73.969172,40.738685,-73.97189,40.739163
21.8,2011-05-24 18:55:15 UTC,-73.958786,40.732925,-73.949941,40.724423
29.9,2011-02-26 13:51:45 UTC,-73.969111,40.736551,-73.987792,40.758229
22.5,2013-01-19 11:37:19 UTC,-73.971255,40.729489,-73.971769,40.715836
20.1,2012-07-13 08:33:53 UTC,-73.990481,40.755971,-73.991472,40.764844
18.3,2011-12-15 02:09:19 UTC,-74.013747,40.707623,-74.018325,40.705004
20.8,2011-07-13 23:09:39 UTC,-74.007802,40.75909,-74.016934,40.763718
21.7,2011-05-25 21:32:05 UTC,-73.932353,40.770296,-73.921331,40.775378
25.9,2013-10-03 17:08:07 UTC,-73.973551,40.732574,-73.953074,40.734144
25.9,2011-12-11 09:03:19 UTC,-73.984914,40.807661,-74.002054,40.796327
20.5,2013-07-24 00:39:54 UTC,-73.954733,40.750529,-73.963975,40.747208
20.7,2013-03-22 22:56:46 UTC,-73.994989,40.70316,-74.005033,40.704851
17.1,2011-05-24 22:30:49 UTC,-73.968338,40.741563,-73.971153,40.742627
23.7,2012-04-09 15:54:36 UTC,-73.978456,40.75188,-73.965898,40.741648
22.6,2012-11-22 20:09:57 UTC,-73.970799,40.763469,-73.965523,40.776381
28.1,2012-07-09 09:53:48 UTC,-73.986728,40.742277,-73.988267,40.717341
16.9,2011-08-14 18:51:05 UTC,-73.999294,40.719653,-73.99913,40.717152
20.5,2011-12-14 12:40:11 UTC,-73.996457,40.717151,-73.999648,40.707937
19.4,2012-07-15 07:56:49 UTC,-73.995678,40.730392,-73.988291,40.732214
22.3,2012-07-22 21:01:07 UTC,-73.980059,40.733267,-73.971456,40.743434
23.3,2011-04-16 08:59:55 UTC,-74.011123,40.715951,-74.00521,40.701881
31.7,2013-04-10 07:50:02 UTC,-74.004949,40.728016,-74.026914,40.751552
16.6,2012-04-01 12:08:30 UTC,-73.97729,40.769784,-73.977158,40.771802
17.8,2011-02-21 11:54:44 UTC,-73.982554,40.799452,-73.984419,40.80327
24.4,2013-06-11 12:52:44 UTC,-73.976195,40.772664,-73.966282,40.758266
16.9,2011-02-26 21:18:02 UTC,-73.980901,40.789176,-73.97851,40.78871
21.2,2013-12-05 09:48:28 UTC,-73.929621,40.779224,-73.924054,40.78894
18.3,2011-08-20 17:11:48 UTC,-73.977465,40.774994,-73.982418,40.777093
20.4,2013-11-12 10:08:53 UTC,-73.987582,40.739866,-73.978188,40.741268
21.8,2013-12-14 14:08:11 UTC,-73.977977,40.754227,-73.965639,40.753709
26.3,2011-04-23 05:27:07 UTC,-73.959601,40.737381,-73.975871,40.723601
25.1,2012-12-14 14:35:49 UTC,-73.980993,40.743427,-73.993954,40.72959
22.6,2011-04-17 08:40:59 UTC,-73.966305,40.752045,-73.958681,40.763738
20.1,2011-11-19 20:17:45 UTC,-73.972079,40.771407,-73.973803,40.78023
22.9,2013-09-21 16:35:52 UTC,-73.985808,40.7627,-73.975521,40.773002
19.9,2012-02-16 17:14:18 UTC,-73.977782,40.745145,-73.975364,40.736917
19.2,2011-05-04 21:05:46 UTC,-73.948022,40.751666,-73.941093,40.75009
22.8,2013-08-01 08:19:36 UTC,-73.975138,40.763004,-73.982611,40.775322
22.0,2013-03-14 04:06:05 UTC,-73.99972,40.770022,-73.996322,40.757735
21.5,2012-09-23 21:09:45 UTC,-73.98639,40.70443,-73.982964,40.715729
20.2,2012-09-13 13:19:27 UTC,-74.022285,40.717678,-74.029174,40.711813
22.2,2011-03-28 02:00:28 UTC,-73.977252,40.783219,-73.967235,40.774667
25.1,2011-09-22 08:21:01 UTC,-73.953759,40.748174,-73.972712,40.747855
21.3,2011-08-20 05:54:12 UTC,-74.006828,40.737278,-74.004751,40.726108
27.1,2013-12-24 11:42:28 UTC,-73.977005,40.742095,-73.989946,40.723126
20.8,2013-11-06 03:28:54 UTC,-73.960291,40.742089,-73.970514,40.742849
0.4,2012-01-26 11:12:04 UTC,-73.958177,40.766738,-73.948317,40.772081
23.8,2012-04-26 20:06:45 UTC,-73.954404,40.71676,-73.965403,40.728912
22.1,2012-07-19 13:09:03 UTC,-74.017365,40.750743,-74.028786,40.756813
25.9,2012-02-13 22:26:13 UTC,-73.969901,40.757384,-73.964098,40.777038
24.4,2013-12-20 05:31:22 UTC,-74.010111,40.761888,-74.021219,40.775499
21.9,2011-04-21 07:36:02 UTC,-73.999967,40.756686,-73.989785,40.764067
19.6,2013-11-02 01:23:00 UTC,-73.963578,40.765477,-73.957132,40.770163
22.9,2011-11-28 07:18:08 UTC,-73.976839,40.732819,-73.984615,40.74512
27.7,2013-07-12 13:59:26 UTC,-73.965473,40.721746,-73.95567,40.699616
25.6,2012-10-19 09:40:05 UTC,-73.998582,40.82371,-74.017968,40.81891
25.2,2012-11-03 04:41:24 UTC,-73.950528,40.740962,-73.945803,40.722377
22.7,2011-11-29 21:22:35 UTC,-73.966233,40.744466,-73.978696,40.751097
20.2,2011-12-20 23:35:16 UTC,-73.962214,40.770335,-73.967447,40.762908
30.9,2013-10-30 22:43:58 UTC,-74.001603,40.797883,-74.00619,40.828079
22.5,2013-06-28 14:44:40 UTC,-73.956572,40.733664,-73.943758,40.728485
18.2,2012-10-03 18:15:42 UTC,-73.986323,40.720036,-73.991336,40.721099
17.7,2012-05-27 01:47:26 UTC,-73.992225,40.712735,-73.993011,40.708713
18.9,2013-01-03 18:09:18 UTC,-73.967491,40.797793,-73.971872,40.792905
23.6,2013-09-28 15:12:47 UTC,-73.968336,40.718857,-73.978162,40.706392
23.8,2013-05-31 23:07:55 UTC,-73.996936,40.749173,-74.007239,40.736372
26.6,2012-03-09 12:24:58 UTC,-73.938874,40.720681,-73.935787,40.698887
18.4,2013-10-16 20:54:55 UTC,-73.943713,40.706549,-73.943977,40.712004
20.0,2013-12-16 17:37:40 UTC,-73.967899,40.741229,-73.960274,40.736982
25.4,2013-09-15 05:17:48 UTC,-73.971392,40.721866,-73.973813,40.741203
21.9,2012-03-03 02:26:04 UTC,-73.973404,40.729251,-73.975501,40.71681
23.9,2012-03-30 09:09:50 UTC,-74.011,40.810183,-74.003342,40.824946
23.7,2011-02-26 03:09:49 UTC,-73.977744,40.762747,-73.981465,40.778469
25.3,2012-05-15 02:36:47 UTC,-73.978009,40.777944,-73.992405,40.790715
20.0,2012-12-15 12:18:27 UTC,-73.99152,40.77474,-73.983045,40.777088
19.4,2013-12-15 12:59:03 UTC,-73.986187,40.746974,-73.992958,40.743592
22.0,2013-12-13 04:18:36 UTC,-74.027626,40.736808,-74.026957,40.749569
20.7,2013-10-09 13:30:27 UTC,-74.001945,40.757468,-74.008211,40.749553
20.7,2013-03-20 00:22:54 UTC,-73.961563,40.755054,-73.971288,40.757761
25.1,2013-03-06 15:03:40 UTC,-73.945376,40.732936,-73.964363,40.732498
20.4,2012-11-30 17:48:46 UTC,-73.998868,40.753895,-73.995476,40.744981
32.7,2012-09-18 06:24:17 UTC,-73.976343,40.72881,-74.010282,40.731591
0.2,2011-07-30 20:11:24 UTC,-73.958032,40.744856,-73.945049,40.752275
